date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-10-18,Antigua and Barbuda,monthly,42,,,,,,49.0,46.4,58.8,48.0,47.5,47.5,,,0.0,4.285,0.0,,,,,,,,,98728.0,,46.4,58.8,49.94,47.5
2020-10-25,Antigua and Barbuda,monthly,43,,,,,,49.0,49.2,63.4,46.0,45.75,48.75,,,0.0,8.001,0.0,,,,,,,,,98728.0,,45.75,63.4,50.67,48.75
2020-11-01,Antigua and Barbuda,monthly,44,,,,,,49.0,52.0,68.0,44.0,44.0,50.0,,,0.0,3.856,0.0,,,,,,,,,98728.0,,44.0,68.0,51.4,50.0
2020-11-08,Antigua and Barbuda,monthly,45,,,,,,49.2,52.75,61.75,43.5,45.0,49.8,,,0.2,4.143,0.0,,,,,,,,,98728.0,,43.5,61.75,50.44,49.599999999999994
2020-11-15,Antigua and Barbuda,monthly,46,,,,,,49.4,53.5,55.5,43.0,46.0,49.6,,,0.4,2.431,0.0,,,,,,,,,98728.0,,43.0,55.5,49.480000000000004,49.2
2020-11-22,Antigua and Barbuda,monthly,47,,,,,,49.6,54.25,49.25,42.5,47.0,49.4,,,0.6000000000000001,5.429,0.0,,,,,,,,,98728.0,,42.5,54.25,48.519999999999996,48.8
2020-11-29,Antigua and Barbuda,monthly,48,,,,,,49.8,55.0,43.0,42.0,48.0,49.2,,,0.8,2.715,0.0,,,,,,,,,98728.0,,42.0,55.0,47.56,48.400000000000006
2020-12-06,Antigua and Barbuda,monthly,49,,,,,,50.0,52.5,44.5,42.2,49.2,49.0,,,1.0,3.002,0.0,,,,,,,,,98728.0,,42.2,52.5,47.67999999999999,48.0
2020-12-13,Antigua and Barbuda,monthly,50,,,,,,46.0,50.0,46.0,42.4,50.4,46.75,,,1.0,3.428,0.0,,,,,,,,,98728.0,,42.4,50.4,46.96,45.75
2020-12-20,Antigua and Barbuda,monthly,51,,,,,,42.0,47.5,47.5,42.6,51.6,44.5,,,1.0,3.9989999999999997,0.0,,,,,,,,,98728.0,,42.0,51.6,46.239999999999995,43.5
2020-12-27,Antigua and Barbuda,monthly,52,,,,,,38.0,45.0,49.0,42.8,52.8,42.25,,,1.0,3.4299999999999997,0.0,,,,,,,,,98728.0,,38.0,52.8,45.52,41.25
2021-01-03,Antigua and Barbuda,monthly,53,,,,,,34.0,44.4,46.6,43.0,54.0,40.0,,,1.0,4.569,0.0,,,,,,,,,98728.0,,34.0,54.0,44.4,39.0
2021-01-10,Antigua and Barbuda,monthly,1,,,,,,33.25,43.8,44.2,48.0,53.0,,,,1.25,6.715,0.0,,,,,,,,,98728.0,,33.25,53.0,44.45,
