location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Spain,2020-08-09,32,weekly,6752.0,6821.0,6959.0,6734.0,6891.0,7219.0,7233.0,7186.0,8003.0,7317.0,8535.0,,58.0,64.35000000000001,,,46754783.0,,,6734.0,8003.0,7111.5,8477.0
Spain,2020-08-16,33,weekly,6545.0,7051.0,6842.0,6771.0,6724.0,7075.0,7102.0,7118.0,7194.0,7128.0,8291.0,,114.0,61.44285714285714,,,46754783.0,,,6545.0,7194.0,6955.0,8177.0
Spain,2020-08-23,34,weekly,6822.0,6887.0,7157.0,6757.0,6643.0,6801.0,7184.0,7219.0,7015.0,6920.0,8015.0,,221.0,62.5,,,46754783.0,,,6643.0,7219.0,6940.5,7794.0
Spain,2020-08-30,35,weekly,6557.0,6635.0,6536.0,6477.0,6995.0,6954.0,7100.0,7013.0,6927.0,6898.0,8067.0,,173.0,62.5,,,46754783.0,,,6477.0,7100.0,6809.2,7894.0
Spain,2020-09-06,36,weekly,6410.0,6605.0,6652.0,6418.0,7057.0,6603.0,7203.0,6680.0,6906.0,6904.0,7903.0,,407.0,62.5,,,46754783.0,,,6410.0,7203.0,6743.8,7496.0
Spain,2020-09-13,37,weekly,6329.0,6690.0,6524.0,6376.0,6687.0,6660.0,6641.0,6730.0,6834.0,6939.0,8180.0,,329.0,60.64999999999999,,,46754783.0,,,6329.0,6939.0,6641.0,7851.0
Spain,2020-09-20,38,weekly,6486.0,6371.0,6644.0,6465.0,6626.0,6617.0,6956.0,7091.0,7153.0,6996.0,8337.0,,748.0,60.64999999999999,,,46754783.0,,,6371.0,7153.0,6740.5,7589.0
Spain,2020-09-27,39,weekly,6655.0,6756.0,6268.0,6907.0,6508.0,6898.0,7036.0,7367.0,7230.0,7027.0,8288.0,,737.0,60.64999999999999,,,46754783.0,,,6268.0,7367.0,6865.2,7551.0
Spain,2020-10-04,40,weekly,6942.0,6900.0,6662.0,6939.0,6930.0,6813.0,7072.0,7388.0,7210.0,6978.0,8343.0,,854.0,60.64999999999999,,,46754783.0,,,6662.0,7388.0,6983.4,7489.0
Spain,2020-10-11,41,weekly,6682.0,7089.0,6845.0,6520.0,6987.0,7055.0,7036.0,7234.0,7437.0,7312.0,8805.0,,843.0,63.29285714285714,,,46754783.0,,,6520.0,7437.0,7019.7,7962.0
Spain,2020-10-18,42,weekly,7074.0,7141.0,6867.0,6960.0,7265.0,7119.0,7185.0,7392.0,7350.0,7314.0,8774.0,,846.0,64.35000000000001,,,46754783.0,,,6867.0,7392.0,7166.7,7928.0
Spain,2020-10-25,43,weekly,7305.0,7308.0,6696.0,7017.0,7322.0,7267.0,7512.0,7308.0,7327.0,7543.0,9712.0,,977.0,62.964285714285715,,,46754783.0,,,6696.0,7543.0,7260.5,8735.0
Spain,2020-11-01,44,weekly,7292.0,7434.0,7350.0,6883.0,7287.0,7392.0,7244.0,7511.0,7794.0,7698.0,9847.0,,1126.0,71.3,,,46754783.0,,,6883.0,7794.0,7388.5,8721.0
Spain,2020-11-08,45,weekly,7299.0,7408.0,7366.0,7366.0,7333.0,7412.0,7775.0,7632.0,8012.0,7677.0,10600.0,,2955.0,71.3,,,46754783.0,,,7299.0,8012.0,7528.0,7645.0
Spain,2020-11-15,46,weekly,7354.0,7407.0,7422.0,7246.0,7604.0,7325.0,8076.0,8063.0,7999.0,8036.0,10262.0,,1936.0,71.3,,,46754783.0,,,7246.0,8076.0,7653.2,8326.0
Spain,2020-11-22,47,weekly,7531.0,7320.0,7308.0,7474.0,7628.0,7397.0,8090.0,8169.0,7932.0,8217.0,9946.0,,1850.0,71.3,,,46754783.0,,,7308.0,8217.0,7706.6,8096.0
Spain,2020-11-29,48,weekly,7752.0,7654.0,7333.0,8066.0,7729.0,7849.0,8321.0,8257.0,7929.0,8328.0,9762.0,,2049.0,71.3,,,46754783.0,,,7333.0,8328.0,7921.8,7713.0
Spain,2020-12-06,49,weekly,7782.0,7816.0,7747.0,8183.0,7645.0,8080.0,8124.0,8620.0,8051.0,8021.0,9773.0,,1584.0,71.3,,,46754783.0,,,7645.0,8620.0,8006.9,8189.0
Spain,2020-12-13,50,weekly,7681.0,8006.0,8137.0,8142.0,7990.0,8032.0,8612.0,9262.0,8312.0,8340.0,9692.0,,1372.0,71.3,,,46754783.0,,,7681.0,9262.0,8251.4,8320.0
Spain,2020-12-20,51,weekly,7917.0,8380.0,7866.0,8459.0,8245.0,8342.0,8980.0,9628.0,8427.0,8393.0,9541.0,,1302.0,71.3,,,46754783.0,,,7866.0,9628.0,8463.7,8239.0
Spain,2020-12-27,52,weekly,8499.0,8724.0,7857.0,8572.0,8535.0,8031.0,9855.0,10412.0,8650.0,8333.0,9170.0,,898.0,76.58571428571429,,,46754783.0,,,7857.0,10412.0,8746.8,8272.0
Spain,2021-01-03,53,weekly,,,,,,,,,,,9416.0,,1013.0,78.7,,,46754783.0,,,7885.5,10808.0,8977.0,8403.0
