location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Colombia,2021-06-20,24,weekly,,,,,,4142.0,4537.0,4339.0,4803.0,4753.0,5315.0,,4156.0,62.040000000000006,9655641.142857144,4245379.0,50882884.0,18.976206503658762,8.343432341610196,4142.0,4803.0,4514.8,
Colombia,2021-06-27,25,weekly,,,,,,4284.0,4503.0,4171.0,4851.0,4964.0,5754.0,,4744.0,62.040000000000006,10773081.57142857,5565427.714285715,50882884.0,21.172309280717208,10.937720657275863,4171.0,4964.0,4554.6,
Colombia,2021-07-04,26,weekly,,,,,,4343.0,4530.0,4412.0,4868.0,4807.0,6114.0,,4218.0,62.040000000000006,11624462.42857143,7041100.285714285,50882884.0,22.845525871865732,13.837856135894903,4343.0,4868.0,4592.0,
Colombia,2021-07-11,27,weekly,,,,,,4369.0,4349.0,4418.0,4845.0,4854.0,6193.0,,3930.0,62.04,12602864.285714285,8104071.714285715,50882884.0,24.768376504984044,15.926911128476354,4349.0,4854.0,4567.0,
Colombia,2021-07-18,28,weekly,,,,,,4334.0,4315.0,4400.0,4782.0,4887.0,6711.0,,3481.0,62.040000000000006,14435712.857142856,9762316.42857143,50882884.0,28.37046905034482,19.185855166093628,4315.0,4887.0,4543.6,
Colombia,2021-07-25,29,weekly,,,,,,4139.0,4088.0,4339.0,4740.0,4918.0,7270.0,,2561.0,62.040000000000006,15655657.0,10840166.142857144,50882884.0,30.768022111325294,21.3041504150141,4088.0,4918.0,4444.8,
Colombia,2021-08-01,30,weekly,,,,,,3970.0,4188.0,4263.0,4518.0,4672.0,7666.0,,2130.0,,17076355.85714286,11841590.42857143,50882884.0,33.560117891790206,23.272246967313073,3970.0,4672.0,4322.2,
Colombia,2021-08-08,31,weekly,,,,,,4069.0,4175.0,4390.0,4459.0,4726.0,8052.0,,218.0,,17962012.0,12252821.0,50882884.0,35.30069561308672,24.080437343134875,4069.0,4726.0,4363.8,
Colombia,2021-08-15,32,weekly,,,,,,4296.0,4291.0,4278.0,4607.0,4742.0,7861.0,,,,,,,,,4278.0,4742.0,4442.8,
Colombia,2021-08-22,33,weekly,,,,,,4101.0,4176.0,4389.0,4637.0,4693.0,7626.0,,,,,,,,,4101.0,4693.0,4399.2,
Colombia,2021-08-29,34,weekly,,,,,,4000.0,4036.0,4234.0,4498.0,4912.0,7137.0,,,,,,,,,4000.0,4912.0,4336.0,
Colombia,2021-09-05,35,weekly,,,,,,4083.0,4123.0,4253.0,4462.0,4842.0,6783.0,,,,,,,,,4083.0,4842.0,4352.6,
Colombia,2021-09-12,36,weekly,,,,,,4233.0,4084.0,4256.0,4452.0,4717.0,6552.0,,,,,,,,,4084.0,4717.0,4348.4,
Colombia,2021-09-19,37,weekly,,,,,,4135.0,4021.0,4373.0,4415.0,4609.0,6376.0,,,,,,,,,4021.0,4609.0,4310.6,
Colombia,2021-09-26,38,weekly,,,,,,4203.0,4186.0,4387.0,4437.0,4648.0,6222.0,,,,,,,,,4186.0,4648.0,4372.2,
Colombia,2021-10-03,39,weekly,,,,,,4217.0,4025.0,4290.0,4324.0,4432.0,6153.0,,,,,,,,,4025.0,4432.0,4257.6,
Colombia,2021-10-10,40,weekly,,,,,,4232.0,4066.0,4317.0,4293.0,4628.0,6001.0,,,,,,,,,4066.0,4628.0,4307.2,
Colombia,2021-10-17,41,weekly,,,,,,4162.0,4171.0,4402.0,4363.0,4577.0,6163.0,,,,,,,,,4162.0,4577.0,4335.0,
Colombia,2021-10-24,42,weekly,,,,,,4045.0,4146.0,4454.0,4345.0,4617.0,6172.0,,,,,,,,,4045.0,4617.0,4321.4,
Colombia,2021-10-31,43,weekly,,,,,,4027.0,4073.0,4177.0,4287.0,4633.0,6282.0,,,,,,,,,4027.0,4633.0,4239.4,
Colombia,2021-11-07,44,weekly,,,,,,4238.0,4039.0,4310.0,4421.0,4778.0,6061.0,,,,,,,,,4039.0,4778.0,4357.2,
Colombia,2021-11-14,45,weekly,,,,,,4174.0,4173.0,4440.0,4366.0,4746.0,6227.0,,,,,,,,,4173.0,4746.0,4379.8,
Colombia,2021-11-21,46,weekly,,,,,,4363.0,4139.0,4239.0,4519.0,4697.0,6106.0,,,,,,,,,4139.0,4697.0,4391.4,
Colombia,2021-11-28,47,weekly,,,,,,4303.0,4263.0,4306.0,4448.0,4790.0,6228.0,,,,,,,,,4263.0,4790.0,4422.0,
Colombia,2021-12-05,48,weekly,,,,,,4289.0,4269.0,4409.0,4636.0,4755.0,6253.0,,,,,,,,,4269.0,4755.0,4471.6,
Colombia,2021-12-12,49,weekly,,,,,,4368.0,4455.0,4575.0,4756.0,4803.0,6190.0,,,,,,,,,4368.0,4803.0,4591.4,
Colombia,2021-12-19,50,weekly,,,,,,4324.0,4590.0,4491.0,4763.0,4818.0,6620.0,,,,,,,,,4324.0,4818.0,4597.2,
Colombia,2021-12-26,51,weekly,,,,,,4301.0,4586.0,4562.0,4787.0,4862.0,6671.0,,,,,,,,,4301.0,4862.0,4619.6,
Colombia,2022-01-02,52,weekly,,,,,,4553.0,4804.0,4589.0,4984.0,5041.0,7188.0,,,,,,,,,4553.0,5041.0,4794.2,
