location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
South Korea,2020-06-14,24,weekly,4708.0,4779.0,4769.0,4755.0,4828.0,4942.0,4961.0,5190.0,5208.0,5329.0,5534.0,,4.0,53.24,,,51269183.0,,,4708.0,5329.0,4946.9,5530.0
South Korea,2020-06-21,25,weekly,4583.0,4695.0,4772.0,4735.0,4787.0,5067.0,4993.0,5191.0,5220.0,5381.0,5435.0,,3.0,53.24,,,51269183.0,,,4583.0,5381.0,4942.4,5432.0
South Korea,2020-06-28,26,weekly,4675.0,4676.0,4640.0,4671.0,4841.0,4868.0,5027.0,5042.0,5196.0,5434.0,5432.0,,2.0,53.24,,,51269183.0,,,4640.0,5434.0,4907.0,5430.0
South Korea,2020-07-05,27,weekly,4572.0,4544.0,4583.0,4776.0,4696.0,4947.0,4883.0,5045.0,5233.0,5363.0,5418.0,,2.0,54.297142857142866,,,51269183.0,,,4544.0,5363.0,4864.2,5416.0
South Korea,2020-07-12,28,weekly,4547.0,4590.0,4517.0,4592.0,4717.0,4943.0,5033.0,4884.0,5237.0,5170.0,5207.0,,5.0,53.24,,,51269183.0,,,4517.0,5237.0,4823.0,5202.0
South Korea,2020-07-19,29,weekly,4794.0,4654.0,4494.0,4600.0,4675.0,4809.0,4834.0,4966.0,5482.0,5136.0,5432.0,,7.0,53.24,,,51269183.0,,,4494.0,5482.0,4844.4,5425.0
South Korea,2020-07-26,30,weekly,4682.0,4481.0,4754.0,4620.0,4707.0,4732.0,5166.0,5138.0,5539.0,5289.0,5520.0,,3.0,53.24,,,51269183.0,,,4481.0,5539.0,4910.8,5517.0
South Korea,2020-08-02,31,weekly,4614.0,4473.0,4971.0,4728.0,4649.0,5005.0,4899.0,5252.0,5843.0,5346.0,5499.0,,2.0,53.24,,,51269183.0,,,4473.0,5843.0,4978.0,5497.0
South Korea,2020-08-09,32,weekly,4489.0,4702.0,5058.0,4755.0,4739.0,4916.0,5190.0,5253.0,5456.0,5423.0,5415.0,,4.0,53.24,,,51269183.0,,,4489.0,5456.0,4998.1,5411.0
South Korea,2020-08-16,33,weekly,4688.0,4619.0,4611.0,4897.0,4703.0,4733.0,5181.0,5014.0,5332.0,5256.0,5687.0,,0.0,53.24,,,51269183.0,,,4611.0,5332.0,4903.4,5687.0
South Korea,2020-08-23,34,weekly,4621.0,4845.0,4622.0,4689.0,4783.0,4874.0,5161.0,5127.0,5295.0,5264.0,5949.0,,4.0,53.24,,,51269183.0,,,4621.0,5295.0,4928.1,5945.0
South Korea,2020-08-30,35,weekly,4732.0,4822.0,4688.0,4822.0,4832.0,4737.0,5129.0,5213.0,5127.0,5452.0,5811.0,,15.0,53.24,,,51269183.0,,,4688.0,5452.0,4955.4,5796.0
South Korea,2020-09-06,36,weekly,4642.0,4457.0,4827.0,4716.0,4762.0,4935.0,5056.0,5264.0,5343.0,5513.0,5610.0,,12.0,51.25428571428571,,,51269183.0,,,4457.0,5513.0,4951.5,5598.0
South Korea,2020-09-13,37,weekly,4789.0,4866.0,4771.0,5045.0,4922.0,4948.0,4984.0,5337.0,5480.0,5246.0,5623.0,,27.0,50.459999999999994,,,51269183.0,,,4771.0,5480.0,5038.8,5596.0
South Korea,2020-09-20,38,weekly,4791.0,4699.0,4703.0,4866.0,5058.0,5007.0,5192.0,5244.0,5216.0,5502.0,5725.0,,22.0,50.459999999999994,,,51269183.0,,,4699.0,5502.0,5027.8,5703.0
South Korea,2020-09-27,39,weekly,5071.0,4922.0,4733.0,5061.0,4893.0,4987.0,5375.0,5239.0,5342.0,5655.0,5758.0,,21.0,48.61000000000001,,,51269183.0,,,4733.0,5655.0,5127.8,5737.0
South Korea,2020-10-04,40,weekly,5251.0,4913.0,5127.0,5117.0,4988.0,5180.0,5328.0,5351.0,5633.0,5672.0,5768.0,,16.0,60.58571428571428,,,51269183.0,,,4913.0,5672.0,5256.0,5752.0
South Korea,2020-10-11,41,weekly,5106.0,5040.0,5012.0,5000.0,5171.0,5102.0,5290.0,5495.0,5577.0,5653.0,5944.0,,11.0,63.36142857142857,,,51269183.0,,,5000.0,5653.0,5244.6,5933.0
South Korea,2020-10-18,42,weekly,5080.0,4866.0,5214.0,5094.0,5181.0,5387.0,5275.0,5609.0,5636.0,5932.0,5880.0,,11.0,55.56,,,51269183.0,,,4866.0,5932.0,5327.4,5869.0
South Korea,2020-10-25,43,weekly,5242.0,4858.0,5208.0,5170.0,5063.0,5248.0,5340.0,5697.0,5604.0,5833.0,6035.0,,13.0,54.76571428571429,,,51269183.0,,,4858.0,5833.0,5326.3,6022.0
South Korea,2020-11-01,44,weekly,5452.0,5117.0,5161.0,5294.0,5101.0,5082.0,5492.0,5638.0,5778.0,5828.0,6073.0,,11.0,50.0,,,51269183.0,,,5082.0,5828.0,5394.3,6062.0
South Korea,2020-11-08,45,weekly,5046.0,4840.0,5247.0,5212.0,5255.0,5403.0,5387.0,5645.0,5790.0,5734.0,6055.0,,12.0,50.0,,,51269183.0,,,4840.0,5790.0,5355.9,6043.0
South Korea,2020-11-15,46,weekly,5015.0,4948.0,5058.0,5311.0,5162.0,5229.0,5490.0,5684.0,5494.0,5999.0,6020.0,,14.0,50.0,,,51269183.0,,,4948.0,5999.0,5339.0,6006.0
South Korea,2020-11-22,47,weekly,5091.0,5015.0,5147.0,5497.0,5228.0,5196.0,5343.0,5760.0,5598.0,5993.0,5936.0,,15.0,50.0,,,51269183.0,,,5015.0,5993.0,5386.8,5921.0
South Korea,2020-11-29,48,weekly,5081.0,5067.0,5159.0,5288.0,5393.0,5293.0,5580.0,5737.0,5667.0,5991.0,5792.0,,17.0,56.68,,,51269183.0,,,5067.0,5991.0,5425.6,5775.0
South Korea,2020-12-06,49,weekly,5145.0,4942.0,5157.0,5253.0,5281.0,5356.0,5510.0,5810.0,5780.0,5859.0,6151.0,,23.0,60.25285714285713,,,51269183.0,,,4942.0,5859.0,5409.3,6128.0
South Korea,2020-12-13,50,weekly,5145.0,5128.0,5384.0,5223.0,5470.0,5361.0,5648.0,5864.0,5958.0,6095.0,6017.0,,38.0,58.26714285714286,,,51269183.0,,,5128.0,6095.0,5527.6,5979.0
South Korea,2020-12-20,51,weekly,5217.0,5229.0,5255.0,5211.0,5469.0,5222.0,5845.0,6189.0,6140.0,6048.0,5913.0,,111.0,57.87,,,51269183.0,,,5211.0,6189.0,5582.5,5802.0
South Korea,2020-12-27,52,weekly,5348.0,5148.0,5194.0,5261.0,5452.0,5232.0,5941.0,6446.0,6106.0,5914.0,6128.0,,121.0,66.07000000000001,,,51269183.0,,,5148.0,6446.0,5604.2,6007.0
South Korea,2021-01-03,53,weekly,,,,,,,,,,,6137.0,,162.0,68.1857142857143,,,51269183.0,,,5092.0,6723.0,5644.549999999999,5975.0
