location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Tunisia,2020-04-12,15,weekly,,,,,,1252.0,1215.0,1223.0,1252.0,1336.0,1263.0,,9.0,90.74,,,11818618.0,,,1215.0,1336.0,1255.6,1254.0
Tunisia,2020-04-19,16,weekly,,,,,,1168.0,1102.0,1204.0,1237.0,1343.0,1153.0,,7.0,90.74,,,11818618.0,,,1102.0,1343.0,1210.8,1146.0
Tunisia,2020-04-26,17,weekly,,,,,,1157.0,1036.0,1157.0,1212.0,1292.0,1087.0,,0.0,90.74,,,11818618.0,,,1036.0,1292.0,1170.8,1087.0
Tunisia,2020-05-03,18,weekly,,,,,,1087.0,1171.0,1168.0,1168.0,1153.0,1109.0,,4.0,90.74,,,11818618.0,,,1087.0,1171.0,1149.4,1105.0
Tunisia,2020-05-10,19,weekly,,,,,,1058.0,1116.0,1153.0,1124.0,1204.0,1083.0,,3.0,87.03999999999999,,,11818618.0,,,1058.0,1204.0,1131.0,1080.0
Tunisia,2020-05-17,20,weekly,,,,,,1058.0,1006.0,1098.0,1149.0,1138.0,1080.0,,0.0,85.45000000000002,,,11818618.0,,,1006.0,1149.0,1089.8,1080.0
Tunisia,2020-05-24,21,weekly,,,,,,1069.0,1149.0,1069.0,1032.0,1179.0,1087.0,,3.0,83.33,,,11818618.0,,,1032.0,1179.0,1099.6,1084.0
Tunisia,2020-05-31,22,weekly,,,,,,1105.0,1102.0,1109.0,1127.0,1146.0,1043.0,,0.0,81.21571428571428,,,11818618.0,,,1102.0,1146.0,1117.8,1043.0
Tunisia,2020-06-07,23,weekly,,,,,,1065.0,1050.0,1028.0,1054.0,1281.0,1083.0,,1.0,73.28142857142856,,,11818618.0,,,1028.0,1281.0,1095.6,1082.0
Tunisia,2020-06-14,24,weekly,,,,,,1065.0,1032.0,1014.0,1102.0,1182.0,1087.0,,0.0,29.63,,,11818618.0,,,1014.0,1182.0,1079.0,1087.0
Tunisia,2020-06-21,25,weekly,,,,,,988.0,1017.0,1061.0,1102.0,1223.0,1091.0,,1.0,29.63,,,11818618.0,,,988.0,1223.0,1078.2,1090.0
Tunisia,2020-06-28,26,weekly,,,,,,962.0,1032.0,1325.0,1149.0,1197.0,1263.0,,0.0,28.835714285714285,,,11818618.0,,,962.0,1325.0,1133.0,1263.0
Tunisia,2020-07-05,27,weekly,,,,,,1050.0,1076.0,1131.0,1259.0,1343.0,1164.0,,0.0,26.849999999999998,,,11818618.0,,,1050.0,1343.0,1171.8,1164.0
Tunisia,2020-07-12,28,weekly,,,,,,988.0,1102.0,1274.0,1259.0,1413.0,1164.0,,0.0,26.849999999999998,,,11818618.0,,,988.0,1413.0,1207.2,1164.0
Tunisia,2020-07-19,29,weekly,,,,,,1138.0,1102.0,1182.0,1332.0,1230.0,1127.0,,0.0,26.849999999999998,,,11818618.0,,,1102.0,1332.0,1196.8,1127.0
Tunisia,2020-07-26,30,weekly,,,,,,1230.0,1164.0,1212.0,1340.0,1223.0,1212.0,,0.0,26.849999999999998,,,11818618.0,,,1164.0,1340.0,1233.8,1212.0
Tunisia,2020-08-02,31,weekly,,,,,,1501.0,1164.0,1303.0,1234.0,1234.0,1475.0,,1.0,26.849999999999998,,,11818618.0,,,1164.0,1501.0,1287.2,1474.0
Tunisia,2020-08-09,32,weekly,,,,,,1223.0,1065.0,1585.0,1127.0,1494.0,1197.0,,0.0,25.658571428571427,,,11818618.0,,,1065.0,1585.0,1298.8,1197.0
Tunisia,2020-08-16,33,weekly,,,,,,1160.0,1047.0,1164.0,1157.0,1270.0,1307.0,,3.0,24.069999999999997,,,11818618.0,,,1047.0,1270.0,1159.6,1304.0
Tunisia,2020-08-23,34,weekly,,,,,,1109.0,1069.0,1153.0,1153.0,1223.0,1351.0,,17.0,24.069999999999997,,,11818618.0,,,1069.0,1223.0,1141.4,1334.0
Tunisia,2020-08-30,35,weekly,,,,,,1116.0,1157.0,1190.0,1190.0,1171.0,1219.0,,5.0,24.86428571428571,,,11818618.0,,,1116.0,1190.0,1164.8,1214.0
Tunisia,2020-09-06,36,weekly,,,,,,1116.0,1039.0,1094.0,1255.0,1215.0,1201.0,,17.0,26.849999999999998,,,11818618.0,,,1039.0,1255.0,1143.8,1184.0
Tunisia,2020-09-13,37,weekly,,,,,,1149.0,1036.0,1186.0,1186.0,1215.0,1164.0,,14.0,26.849999999999998,,,11818618.0,,,1036.0,1215.0,1154.4,1150.0
Tunisia,2020-09-20,38,weekly,,,,,,1054.0,1116.0,1179.0,1182.0,1277.0,1406.0,,52.0,23.678571428571434,,,11818618.0,,,1054.0,1277.0,1161.6,1354.0
Tunisia,2020-09-27,39,weekly,,,,,,1050.0,1047.0,1098.0,1131.0,1223.0,1376.0,,55.0,23.150000000000002,,,11818618.0,,,1047.0,1223.0,1109.8,1321.0
Tunisia,2020-10-04,40,weekly,,,,,,1113.0,1047.0,1138.0,1245.0,1190.0,1538.0,,107.0,30.555714285714284,,,11818618.0,,,1047.0,1245.0,1146.6,1431.0
Tunisia,2020-10-11,41,weekly,,,,,,1105.0,1083.0,1212.0,1266.0,1270.0,1640.0,,157.0,52.24714285714286,,,11818618.0,,,1083.0,1270.0,1187.2,1483.0
Tunisia,2020-10-18,42,weekly,,,,,,1120.0,1124.0,1219.0,1245.0,1219.0,1860.0,,148.0,54.63,,,11818618.0,,,1120.0,1245.0,1185.4,1712.0
Tunisia,2020-10-25,43,weekly,,,,,,1072.0,1127.0,1135.0,1241.0,1245.0,1831.0,,193.0,54.63,,,11818618.0,,,1072.0,1245.0,1164.0,1638.0
Tunisia,2020-11-01,44,weekly,,,,,,1193.0,1091.0,1255.0,1270.0,1237.0,1871.0,,529.0,69.17999999999999,,,11818618.0,,,1091.0,1270.0,1209.2,1342.0
Tunisia,2020-11-08,45,weekly,,,,,,1175.0,1168.0,1292.0,1318.0,1288.0,1769.0,,525.0,67.33000000000001,,,11818618.0,,,1168.0,1318.0,1248.2,1244.0
Tunisia,2020-11-15,46,weekly,,,,,,1109.0,1303.0,1354.0,1358.0,1369.0,1714.0,,472.0,62.959999999999994,,,11818618.0,,,1109.0,1369.0,1298.6,1242.0
Tunisia,2020-11-22,47,weekly,,,,,,1186.0,1299.0,1413.0,1321.0,1479.0,1835.0,,476.0,62.959999999999994,,,11818618.0,,,1186.0,1479.0,1339.6,1359.0
Tunisia,2020-11-29,48,weekly,,,,,,1340.0,1252.0,1365.0,1376.0,1519.0,1791.0,,398.0,66.93142857142855,,,11818618.0,,,1252.0,1519.0,1370.4,1393.0
Tunisia,2020-12-06,49,weekly,,,,,,1237.0,1347.0,1505.0,1354.0,1439.0,1875.0,,342.0,68.52,,,11818618.0,,,1237.0,1505.0,1376.4,1533.0
Tunisia,2020-12-13,50,weekly,,,,,,1270.0,1325.0,1549.0,1354.0,1475.0,1820.0,,333.0,68.52,,,11818618.0,,,1270.0,1549.0,1394.6,1487.0
Tunisia,2020-12-20,51,weekly,,,,,,1263.0,1409.0,1666.0,1406.0,1530.0,1831.0,,264.0,68.52,,,11818618.0,,,1263.0,1666.0,1454.8,1567.0
Tunisia,2020-12-27,52,weekly,,,,,,1358.0,1219.0,1692.0,1512.0,1413.0,1857.0,,308.0,71.3,,,11818618.0,,,1219.0,1692.0,1438.8,1549.0
,2021-01-03,53,,,,,,,,,,,,,,334.0,71.3,,,11818618.0,,,1321.5,1763.5,1542.5,
