location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Georgia,2020-08-23,34,weekly,,,,,,805.0,969.0,722.0,814.0,803.0,,,0.0,722.0,969.0,822.6,
Georgia,2020-08-30,35,weekly,,,,,,755.0,878.0,753.0,773.0,745.0,,,2.0,745.0,878.0,780.8,
Georgia,2020-09-06,36,weekly,,,,,,785.0,843.0,754.0,769.0,687.0,,,0.0,687.0,843.0,767.6,
Georgia,2020-09-13,37,weekly,,,,,,851.0,926.0,726.0,747.0,734.0,,,0.0,726.0,926.0,796.8,
Georgia,2020-09-20,38,weekly,,,,,,822.0,858.0,795.0,745.0,778.0,,,0.0,745.0,858.0,799.6,
Georgia,2020-09-27,39,weekly,,,,,,762.0,837.0,734.0,747.0,798.0,,,9.0,734.0,837.0,775.6,
Georgia,2020-10-04,40,weekly,,,,,,789.0,936.0,820.0,829.0,831.0,,,22.0,789.0,936.0,841.0,
Georgia,2020-10-11,41,weekly,,,,,,800.0,911.0,884.0,878.0,813.0,,,35.0,800.0,911.0,857.2,
Georgia,2020-10-18,42,weekly,,,,,,850.0,889.0,917.0,777.0,820.0,,,51.0,777.0,917.0,850.6,
Georgia,2020-10-25,43,weekly,,,,,,939.0,930.0,927.0,831.0,785.0,,,65.0,785.0,939.0,882.4,
Georgia,2020-11-01,44,weekly,,,,,,934.0,944.0,921.0,924.0,863.0,,,134.0,863.0,944.0,917.2,
Georgia,2020-11-08,45,weekly,,,,,,903.0,979.0,890.0,968.0,927.0,,,140.0,890.0,979.0,933.4,
Georgia,2020-11-15,46,weekly,,,,,,930.0,966.0,887.0,970.0,895.0,,,228.0,887.0,970.0,929.6,
Georgia,2020-11-22,47,weekly,,,,,,986.0,913.0,914.0,952.0,929.0,,,273.0,913.0,986.0,938.8,
Georgia,2020-11-29,48,weekly,,,,,,1028.0,1073.0,950.0,964.0,941.0,,,254.0,941.0,1073.0,991.2,
Georgia,2020-12-06,49,weekly,,,,,,979.0,1101.0,883.0,905.0,912.0,,,274.0,883.0,1101.0,956.0,
Georgia,2020-12-13,50,weekly,,,,,,1026.0,1172.0,981.0,972.0,948.0,,,286.0,948.0,1172.0,1019.8,
Georgia,2020-12-20,51,weekly,,,,,,959.0,1313.0,968.0,962.0,898.0,,,304.0,898.0,1313.0,1020.0,
Georgia,2020-12-27,52,weekly,,,,,,1017.0,1346.0,928.0,1025.0,946.0,,,283.0,928.0,1346.0,1052.4,
Georgia,2021-01-03,53,weekly,,,,,,,,,,,,,226.0,,,,
